,tot_view_before_x,totdat_YJwordview_before_x,tot_view_after_x,totdat_YJwordview_after_x,YJwordview_before_x,YJwordview_after_x,sta_YJview_before_x,sta_YJview_after_x,diff_sta_YJ_view
åòéù,131628,3.982819006,781746,3.911729176,4.988374564,6.424165692,-1.125709696,-0.27552753,-0.850182167
ï™óÙ,153626,3.992279991,779493,3.911627554,5.007755669,6.423660212,-0.998233035,-0.277111849,-0.721121186
ã‡în‡–,215410,4.011812022,779121,3.911610739,5.048363875,6.423576592,-0.731137909,-0.277373938,-0.453763971
èÆê¢å‹ä›,351554,4.037494971,778136,3.911566169,5.103105811,6.423354961,-0.37108004,-0.278068593,-0.093011447
SMG,351554,4.037494971,778136,3.911566169,5.103105811,6.423354961,-0.37108004,-0.278068593,-0.093011447
??,351554,4.037494971,778136,3.911566169,5.103105811,6.423354961,-0.37108004,-0.278068593,-0.093011447
úÉóø,337071,4.03540351,778136,3.911566169,5.098586123,6.423354961,-0.400807693,-0.278068593,-0.122739099
î¸éÆ,172709,3.999222309,777398,3.911532729,5.022094586,6.423188699,-0.903920697,-0.278589706,-0.62533099
ëÂéãñÏ,287796,4.027358904,776892,3.911509778,5.081306799,6.423074601,-0.514460166,-0.278947323,-0.235512843
?,267041,4.023443204,776195,3.911478134,5.072954936,6.422917296,-0.569393446,-0.27944036,-0.289953086
¸Kìú,329923,4.03432993,774622,3.911406588,5.096270541,6.422561703,-0.416038126,-0.280554892,-0.135483234
îÏõ_,364082,4.039220024,770516,3.911218976,5.106842383,6.421629644,-0.346503232,-0.283476229,-0.063027003
G7,343504,4.036345927,767984,3.911102661,5.100621283,6.421052085,-0.387421696,-0.285286467,-0.10213523
ñ@íÎ,83978,3.953265969,767514,3.911081017,4.928940219,6.420944639,-1.51663127,-0.285623231,-1.231008039
åˆéq,290650,4.027870006,767302,3.911071249,5.082399739,6.42089615,-0.507271503,-0.28577521,-0.221496293
ç≈å„àÍå¬,128311,3.981223123,764164,3.91092627,4.985123016,6.420176648,-1.147096329,-0.288030335,-0.859065994
òV?,146702,3.989492615,758651,3.910669756,5.002026779,6.418904479,-1.035914052,-0.292017676,-0.743896376
è¨îL?,374175,4.040557297,756342,3.91056163,5.109744463,6.418368556,-0.327415183,-0.293697413,-0.03371777
êEêl,305295,4.030398538,755780,3.91053525,5.087816385,6.418237836,-0.471644226,-0.294107129,-0.177537097
êSóù,251291,4.020211826,747309,3.910134641,5.066090855,6.416254098,-0.614541033,-0.30032473,-0.314216303
ïîë‡,78655,3.948692966,744051,3.909979055,4.919883571,6.415484374,-1.576200181,-0.302737265,-1.273462916
Á¨ë¶,71981,3.942387401,744051,3.909979055,4.907453739,6.415484374,-1.657955763,-0.302737265,-1.355218498
ëÂìû,92015,3.959531873,743238,3.909940097,4.941408512,6.415291705,-1.434622715,-0.303341147,-1.131281567
ä∏ïsä∏,185599,4.00339615,738150,3.909695077,5.030764863,6.414080493,-0.846893091,-0.307137431,-0.53975566
ùDã«,87487,3.956089057,732139,3.909402881,4.934549257,6.412637361,-1.479738566,-0.311660619,-1.168077946
?,321043,4.032955485,728058,3.909202793,5.093310391,6.411649946,-0.435508125,-0.31475546,-0.120752665
?,282052,4.026311007,723512,3.908978253,5.079068013,6.410542643,-0.529185487,-0.318226067,-0.21095942
âÒó¨,203220,4.00855579,712182,3.908410894,5.04153572,6.40774839,-0.776049199,-0.326984055,-0.449065144
à⁄âp,95034,3.961713089,712182,3.908410894,4.945765121,6.40774839,-1.405967698,-0.326984055,-1.078983643
í‚,319587,4.032725644,709221,3.908260763,5.092815857,6.407009862,-0.438760856,-0.329298812,-0.109462044
òpãÊ,138840,3.986123589,707058,3.908150598,4.995123576,6.406468168,-1.081318965,-0.330996637,-0.750322328
êlì¸,80142,3.950008088,703109,3.907948381,4.92248445,6.405474354,-1.559093242,-0.334111535,-1.224981707
äOéë,320658,4.032894836,701391,3.907859965,5.093179881,6.40504003,-0.436366534,-0.33547283,-0.100893704
äCäO,72282,3.942687114,701391,3.907859965,4.908043046,6.40504003,-1.654079674,-0.33547283,-1.318606844
?,205271,4.009120294,700844,3.907831757,5.042717738,6.404901492,-0.768274632,-0.335907047,-0.432367584
ç›?,132621,3.98328712,699282,3.907751056,4.989329282,6.404505214,-1.119430167,-0.337149096,-0.782281071
é©èïé`,240688,4.017892078,696521,3.907607857,5.061178697,6.403802302,-0.64685011,-0.339352225,-0.307497886
àÍ„ﬂ,94946,3.961650727,691875,3.907365289,4.945640444,6.402612368,-1.406787744,-0.343081817,-1.063705927
ë¨ìx,231625,4.015806857,691850,3.907363978,5.056774015,6.402605941,-0.675821323,-0.343101962,-0.33271936
?,192671,4.005536811,686862,3.907101272,5.035226376,6.401318283,-0.817548078,-0.34713785,-0.470410228
ïKãh,87754,3.956298122,686860,3.907101166,4.93496519,6.401317765,-1.477002819,-0.347139475,-1.129863344
¸Kï^,229838,4.015383796,682752,3.906883014,5.055881612,6.400249327,-0.681690983,-0.350488263,-0.33120272
ë≈?,64186,3.934039094,681338,3.906807546,4.891098034,6.399879885,-1.765533256,-0.3516462,-1.413887056
êØåı,112359,3.972765623,680133,3.906743078,4.967973718,6.399564366,-1.259893578,-0.352635128,-0.90725845
é©ã~,172709,3.999222309,679196,3.90669285,5.022094586,6.399318584,-0.903920697,-0.353405479,-0.550515218
àÍÍé,335460,4.03516402,678568,3.906659137,5.098069311,6.399153641,-0.404206953,-0.353922458,-0.050284495
èdîª,42265,3.901625785,677351,3.906593695,4.828619098,6.398833507,-2.176480229,-0.35492585,-1.821554379
ò_íd,101288,3.965970876,665252,3.905935012,4.954294011,6.395615098,-1.349870049,-0.365013264,-0.984856785
ÁÀé,190846,4.004993796,665148,3.905929286,5.034093682,6.395587148,-0.824998226,-0.365100868,-0.459897357
üy,42265,3.901625785,664620,3.905900195,4.828619098,6.395445171,-2.176480229,-0.365545866,-1.810934363
‚Xãˆ,234148,4.016397345,660946,3.905696976,5.058020285,6.394453708,-0.667624143,-0.368653395,-0.298970749
êS·Í,210003,4.010396531,658960,3.905586537,5.045392707,6.393915174,-0.750680374,-0.370341313,-0.380339062
ë¢êØ,45676,3.907890307,653400,3.905275133,4.840572971,6.392397702,-2.097855202,-0.375097504,-1.722757698
ñ÷å√,169982,3.998289846,652863,3.905244882,5.020162717,6.39225037,-0.91662731,-0.375559287,-0.541068023
äOèo,87635,3.95620504,652646,3.905232649,4.934779995,6.392190794,-1.478220912,-0.375746013,-1.102474899
â§êSóΩ,175804,4.000258816,648574,3.905002149,5.024244196,6.391068699,-0.889781923,-0.379262982,-0.510518941
CD,68217,3.938503506,648574,3.905002149,4.899830452,6.391068699,-1.708096931,-0.379262982,-1.328833949
ëÂà∑,192678,4.005538881,646518,3.904885081,5.035230696,6.390499115,-0.817519662,-0.381048219,-0.436471443
?,198862,4.007332605,644167,3.904750645,5.038976944,6.389845297,-0.792879213,-0.383097475,-0.409781738
è¡ñ≈,305878,4.030496079,643070,3.904687706,5.088025662,6.389539296,-0.47026773,-0.384056567,-0.086211163
ë≈‰_,279574,4.025850764,640596,3.904545271,5.078085586,6.388847024,-0.535647275,-0.386226346,-0.149420929
íÜâÿ,83275,3.952682845,640162,3.904520214,4.927783368,6.388725272,-1.524240308,-0.386607953,-1.137632355
?,149186,3.990510946,640146,3.90451929,5.004117904,6.388720781,-1.022159953,-0.386622027,-0.635537926
ìπîj,42629,3.902323583,640146,3.90451929,4.829947859,6.388720781,-2.167740476,-0.386622027,-1.781118449
ãèê≥,308583,4.030945665,633386,3.904126231,5.088990573,6.386812193,-0.46392116,-0.392604089,-0.071317071
??,176617,4.000527353,633088,3.904108783,5.024801491,6.386727529,-0.886116384,-0.392869451,-0.493246932
é’,220539,4.013114746,628754,3.903853872,5.051102391,6.385491095,-0.713125685,-0.396744787,-0.316380898
ï¯ü],109489,3.971086221,625644,3.903669598,4.964584617,6.384597912,-1.28218494,-0.399544281,-0.882640659
â§éq,277190,4.025403199,620720,3.903375493,5.07713072,6.383173456,-0.541927775,-0.404008932,-0.137918843
ãèñØ,106671,3.969383475,617564,3.903185456,4.961153797,6.382253741,-1.304750707,-0.406891584,-0.897859123
õîït,299103,4.029348141,615132,3.903038185,5.085564259,6.381541386,-0.486457283,-0.409124307,-0.077332977
?â∆èoëñ,314844,4.031967859,608669,3.902643263,5.09118634,6.379632764,-0.449478791,-0.415106475,-0.034372316
àÍïr,144076,3.988392644,607855,3.902593153,4.999770386,6.379390757,-1.050755182,-0.415864994,-0.634890187
ë„ôJ,43863,3.904635515,604660,3.902395657,4.834355225,6.378437317,-2.138751606,-0.418853348,-1.719898257
ï‘ç`,248853,4.019689278,600868,3.902159562,5.064983221,6.377298318,-0.621826353,-0.422423298,-0.199403055
‚ô,294672,4.028579845,600836,3.902157561,5.08391874,6.377288671,-0.497280468,-0.422453532,-0.074826936
àÍëÂ,300811,4.029640547,599902,3.90209912,5.086190919,6.377006865,-0.482335515,-0.423336795,-0.05899872
‡¡êS,47326,3.910716688,591680,3.901579719,4.845984726,6.374504553,-2.062260098,-0.431179755,-1.631080342
·∂Ë˚,241910,4.018165807,590826,3.901525254,5.061757664,6.374242397,-0.643042028,-0.432001429,-0.211040599
ç`ïº,247272,4.019347022,590112,3.901479643,5.064258102,6.374022888,-0.626595726,-0.432689431,-0.193906295
ç°ê∂,292647,4.028223961,583237,3.901036908,5.083157018,6.371893814,-0.502290596,-0.43936256,-0.062928036
ëOê¢,133260,3.98358607,583237,3.901036908,4.989939217,6.371893814,-1.115418403,-0.43936256,-0.676055843
ésñØ,122920,3.978517507,582786,3.901007637,4.979621825,6.371753158,-1.183279688,-0.439803416,-0.743476271
òZél,191085,4.005065273,579930,3.90082162,5.034242741,6.370859579,-0.82401781,-0.442604147,-0.381413663
êqùQ,83385,3.952774489,576498,3.90059657,4.927965139,6.369779192,-1.523044734,-0.445990391,-1.077054343
ìVì∞,81683,3.951339535,574545,3.900467758,4.925120622,6.369161145,-1.541754169,-0.447927525,-1.093826643
äJñÂ,40317,3.897760877,574310,3.900452221,4.821271866,6.369086618,-2.224805675,-0.448161117,-1.776644559
ï–îˆ,245140,4.018881181,565756,3.899881236,5.063271597,6.366350132,-0.633084335,-0.456738045,-0.17634629
ë¶ì˙,96785,3.96293933,558586,3.899394279,4.948218072,6.364020183,-1.389833732,-0.464040772,-0.92579296
ë‰ìÏ,166770,3.997167549,557669,3.899331438,5.017840011,6.363719765,-0.931904602,-0.46498237,-0.466922232
êHãq,126665,3.980412155,556170,3.899228436,4.983472616,6.363227474,-1.157951619,-0.46652535,-0.691426269
öLèŒïsìæ,73102,3.943495848,554041,3.899081548,4.909633951,6.362525704,-1.643615708,-0.468724897,-1.174890811
ñ ?,171535,3.99882312,551066,3.898875107,5.021267323,6.361539959,-0.909361912,-0.471814505,-0.437547407
é©â‰,125377,3.979768435,549454,3.898762667,4.982163499,6.361003322,-1.16656216,-0.473496478,-0.693065682
ù¡ú‰,123569,3.978850914,548924,3.898725608,4.980298955,6.360826497,-1.178825956,-0.4740507,-0.704775256
ëÂçÏ,163241,3.995903284,547955,3.898657739,5.015226689,6.360502707,-0.949093387,-0.475065549,-0.474027838
ñ òI,157112,3.993625238,542231,3.898253748,5.010526294,6.358576767,-0.980009613,-0.481101996,-0.498907617
å¬ì™,109233,3.970933783,532344,3.897543262,4.964277253,6.355195452,-1.284206587,-0.491700007,-0.792506581
ïsà◊,204891,4.009016233,530240,3.897389942,5.042499789,6.354466746,-0.769708161,-0.493983979,-0.275724182
38,224126,4.014003773,529844,3.897361001,5.052973498,6.35432923,-0.700818723,-0.494414995,-0.206403728
éwçT,169504,3.998124496,528963,3.897296517,5.019820341,6.354022873,-0.918879247,-0.495375203,-0.423504043
ê^êl,74277,3.944635373,521266,3.896727383,4.911877416,6.351321604,-1.628859608,-0.503841756,-1.125017852
íÅèò,234148,4.016397345,520572,3.896675553,5.058020285,6.351075834,-0.667624143,-0.504612068,-0.163012076
ñá,144395,3.988527582,520094,3.896639804,5.000047055,6.350906343,-1.048935427,-0.505143303,-0.543792125
ÂZå…,78655,3.948692966,520094,3.896639804,4.919883571,6.350906343,-1.576200181,-0.505143303,-1.071056879
ödêg,237903,4.017261769,518637,3.896530584,5.059846195,6.350388626,-0.655614465,-0.506765974,-0.148848492
óãéÀ,172709,3.999222309,511379,3.895980751,5.022094586,6.347784953,-0.903920697,-0.514926631,-0.388994065
à√é¶,199918,4.007632018,502210,3.895272078,5.039602976,6.344435486,-0.788761571,-0.525424819,-0.263336751
îöíI,126665,3.980412155,501645,3.895227882,4.983472616,6.344226837,-1.157951619,-0.526078786,-0.631872833
êlüÜ,106671,3.969383475,498597,3.894988384,4.961153797,6.343096645,-1.304750707,-0.52962113,-0.775129577
Cafe,64186,3.934039094,498597,3.894988384,4.891098034,6.343096645,-1.765533256,-0.52962113,-1.235912126
?ï™,248738,4.019664473,490128,3.894313232,5.064930659,6.339914971,-0.622172069,-0.539593409,-0.08257866
??,176617,4.000527353,490128,3.894313232,5.024801491,6.339914971,-0.886116384,-0.539593409,-0.346522975
?,126665,3.980412155,490128,3.894313232,4.983472616,6.339914971,-1.157951619,-0.539593409,-0.61835821
çÅè‘,140616,3.986904911,486338,3.894006365,4.996722476,6.338470972,-1.070802405,-0.544119314,-0.526683091
íÜÁŒ,97056,3.963126664,484192,3.893831283,4.948593051,6.337647699,-1.387367361,-0.546699687,-0.840667674
äÙè\,39852,3.896804103,484188,3.893830955,4.819456254,6.337646161,-2.236747627,-0.546704508,-1.690043119
óˆêl,158678,3.994217609,484069,3.893821218,5.011747514,6.337600388,-0.9719772,-0.546847974,-0.425129226
óFçD,83978,3.953265969,483183,3.893748629,4.928940219,6.337259191,-1.51663127,-0.547917383,-0.968713887
ùêâe,64186,3.934039094,483183,3.893748629,4.891098034,6.337259191,-1.765533256,-0.547917383,-1.217615874
??,68187,3.938471494,482904,3.893725736,4.899767721,6.337151603,-1.708509534,-0.548254596,-1.160254938
åˆà¿,87635,3.95620504,481969,3.893648896,4.934779995,6.336790534,-1.478220912,-0.549386288,-0.928834624
ù”Á≤,149186,3.990510946,481162,3.893582425,5.004117904,6.336478259,-1.022159953,-0.550365048,-0.471794906
ëóäO,112359,3.972765623,478915,3.893396612,4.967973718,6.335605641,-1.259893578,-0.553100081,-0.706793497
óFèÓ,175804,4.000258816,478599,3.893370393,5.024244196,6.335482553,-0.889781923,-0.553485875,-0.336296048
âeç@,175743,4.000238605,478599,3.893370393,5.024202259,6.335482553,-0.890057754,-0.553485875,-0.336571879
?âÎé≈,123217,3.978670352,475254,3.893091529,4.979932218,6.334173957,-1.181238119,-0.557587389,-0.62365073
?,96785,3.96293933,474788,3.893052485,4.948218072,6.333990829,-1.389833732,-0.558161365,-0.831672367
ï˙òÔ,102663,3.966863524,473863,3.892974843,4.956086283,6.333626722,-1.338081612,-0.559302581,-0.778779031
ëSãI?,61097,3.930376722,471769,3.892798378,4.883958228,6.332799491,-1.812494389,-0.561895359,-1.25059903
óØõ{,39549,3.896173205,471543,3.892779274,4.81825973,6.332709963,-2.244617602,-0.562175967,-1.682441635
åë„,92015,3.959531873,469120,3.892573738,4.941408512,6.331747053,-1.434622715,-0.565194003,-0.869428712
?è•,243330,4.018481751,469090,3.892571185,5.06242614,6.331735095,-0.638645216,-0.56523148,-0.073413736
êu,191085,4.005065273,467594,3.892443612,5.034242741,6.331137729,-0.82401781,-0.567103796,-0.256914013
ä≈ëO,136496,3.985073273,465454,3.892260233,4.992976135,6.330279449,-1.095443474,-0.569793893,-0.525649581
??,114712,3.974103441,465214,3.892239601,4.970677296,6.330182916,-1.242111149,-0.570096456,-0.672014693
ô˘âÂ,115996,3.974819254,464411,3.892170476,4.972125265,6.329859522,-1.232587321,-0.571110064,-0.661477257
ïÅíö,250179,4.019974266,461472,3.891916197,5.065587224,6.32867049,-0.617853603,-0.57483683,-0.043016773
?èÍ,42265,3.901625785,461070,3.89188126,4.828619098,6.328507189,-2.176480229,-0.575348664,-1.601131565
?îÏ,240177,4.017777104,457539,3.891572743,5.060935566,6.327065877,-0.648449266,-0.579866146,-0.06858312
çsíˆ,50095,3.915196527,457440,3.89156405,4.854586358,6.327025286,-2.005683997,-0.57999337,-1.425690626
çqî«,54259,3.921386979,456580,3.891488439,4.866521666,6.326672257,-1.927181081,-0.581099864,-1.346081217
ócít,162304,3.995561923,454616,3.891315095,5.014521648,6.325863216,-0.953730699,-0.58363563,-0.370095069
¸K„N,128311,3.981223123,451741,3.891059656,4.985123016,6.324671762,-1.147096329,-0.587369988,-0.559726341
çrïT,189204,4.00449972,446750,3.890611364,5.033063637,6.322582937,-0.831773212,-0.593916966,-0.237856246
?ãÅ,222879,4.013696714,445253,3.890475685,5.052327033,6.321951277,-0.70507076,-0.595896768,-0.109173993
ëSäJ,205271,4.009120294,441952,3.890174482,5.042717738,6.32054991,-0.768274632,-0.600289053,-0.167985579
ïSë‘,169207,3.998021467,437524,3.889766011,5.019607037,6.31865144,-0.920282224,-0.606239403,-0.314042821
îöè`,181155,4.00199873,431672,3.889218205,5.027857811,6.31610891,-0.866013847,-0.614208418,-0.251805429
èdåù,174212,3.999728501,426696,3.888745067,5.023144088,6.31391619,-0.897017738,-0.621081031,-0.275936707
âáâG,87487,3.956089057,426696,3.888745067,4.934549257,6.31391619,-1.479738566,-0.621081031,-0.858657535
??,218837,4.012686638,424812,3.88856413,5.050202015,6.313078447,-0.719047784,-0.623706758,-0.095341026
éa,38075,3.893016546,424552,3.888539082,4.812281264,6.312962505,-2.283940179,-0.624070151,-1.659870027
ë≈öÿ,91559,3.959194733,424417,3.888526068,4.940735888,6.312902273,-1.439046811,-0.624258935,-0.814787875
êeê ,117699,3.975753695,422544,3.888344983,4.97401695,6.312064374,-1.220145012,-0.626885151,-0.59325986
ì|ù…,129756,3.981924538,416806,3.887783934,4.986551503,6.309471117,-1.137700639,-0.635013161,-0.502687479
ã^Íy,92015,3.959531873,415922,3.887696642,4.941408512,6.309068019,-1.434622715,-0.636276586,-0.798346129
àÍä‘,145147,3.988844229,411786,3.887285134,5.000696433,6.3071691,-1.044664227,-0.642228343,-0.402435884
é©çs,38973,3.894957243,406999,3.886802374,4.815955166,6.304944239,-2.259775568,-0.649201692,-1.610573876
ã√„⁄,46543,3.909390879,398512,3.885928825,4.843444715,6.300926177,-2.078966686,-0.661795451,-1.417171234
í«év,82225,3.951800473,389217,3.884945099,4.926033955,6.296413271,-1.53574684,-0.67594019,-0.85980665
??,150026,3.99085058,388132,3.884828363,5.004815808,6.295878567,-1.017569583,-0.677616105,-0.339953479
ãZî\,219181,4.012773496,387311,3.884739759,5.050384657,6.295472844,-0.717846484,-0.678887757,-0.038958728
ËR,172344,3.99909856,384456,3.884429811,5.021838097,6.294054364,-0.905607719,-0.68333368,-0.222274039
ãñíÏ,102663,3.966863524,384456,3.884429811,4.956086283,6.294054364,-1.338081612,-0.68333368,-0.654747931
êlçHíqî\,42024,3.901159684,379980,3.883938062,4.827731921,6.291806405,-2.182315519,-0.690379425,-1.491936094
õﬂê¨,104080,3.967768116,377728,3.88368791,4.95790403,6.290664068,-1.326125623,-0.693959837,-0.632165786
äﬂäÆ,75182,3.945497973,377340,3.883644623,4.913577122,6.290466477,-1.617680017,-0.694579143,-0.923100874
ÂKÂN,42259,3.901614221,377316,3.883641944,4.828597082,6.290454248,-2.176625031,-0.694617474,-1.482007557
èWÈì,115996,3.974819254,377202,3.883629214,4.972125265,6.290396145,-1.232587321,-0.694799585,-0.537787736
åˆâÄ,33086,3.881095972,375030,3.883385758,4.789826452,6.289285334,-2.431633744,-0.698281185,-1.73335256
ëhñØïÙ,117714,3.975761851,374756,3.88335492,4.974033469,6.289144688,-1.220036362,-0.698722008,-0.521314354
ËêñÂ,123636,3.97888521,373107,3.883168739,4.980368621,6.288295791,-1.178367737,-0.701382694,-0.476985043
ä¬ãÖ,44818,3.906370261,370904,3.882918402,4.837667279,6.287155068,-2.116967007,-0.704958047,-1.41200896
ñ⁄·œ,68187,3.938471494,369344,3.882740008,4.899767721,6.28634266,-1.708509534,-0.707504367,-1.001005167
?ö≠,109903,3.971331812,369059,3.882707315,4.9650799,6.286193821,-1.278927282,-0.707970872,-0.570956411
?íË,198811,4.007318095,368734,3.882669995,5.038946611,6.286023934,-0.793078726,-0.708503346,-0.08457538
ëÂà”,110450,3.971654555,368734,3.882669995,4.965730944,6.286023934,-1.274645126,-0.708503346,-0.566141779
é¶åx,101288,3.965970876,368444,3.88263666,4.954294011,6.285872199,-1.349870049,-0.708978925,-0.640891124
ãÍéÂ,159008,3.994341517,360327,3.881690128,5.012003053,6.281569672,-0.970296426,-0.722464279,-0.247832147
„S‡ZËú,157541,3.993788239,359511,3.881593504,5.01086226,6.281131099,-0.977799839,-0.72383889,-0.253960949
ùDóòïi,49393,3.914090259,358906,3.881521689,4.852459486,6.280805207,-2.019673216,-0.72486033,-1.294812885
óPò¨,92173,3.959648208,357392,3.881341309,4.941640658,6.279986943,-1.43309581,-0.727425003,-0.705670807
è¨ï∂,184030,4.002907542,354738,3.881022798,5.029747928,6.278543068,-0.85358185,-0.731950523,-0.121631327
ëÂòp,138840,3.986123589,353529,3.880876717,4.995123576,6.27788128,-1.081318965,-0.734024756,-0.347294209
ó∑íˆ,33655,3.882564325,352022,3.880693755,4.792582152,6.277052786,-2.413508487,-0.736621491,-1.676886997
ó¨é∏,144364,3.988514485,346620,3.880029797,5.0000202,6.274049738,-1.049112061,-0.746033905,-0.303078157
ç`å“,110450,3.971654555,346620,3.880029797,4.965730944,6.274049738,-1.274645126,-0.746033905,-0.528611221
10000,86727,3.955489623,343430,3.879631628,4.933357114,6.272251463,-1.48757973,-0.751670211,-0.735909519
ñºìX,79522,3.949463446,343430,3.879631628,4.921406971,6.272251463,-1.566180221,-0.751670211,-0.814510009
íÒãü,148995,3.99043339,340588,3.879272991,5.00395857,6.270633416,-1.023207954,-0.756741636,-0.266466319
å©âﬂ,55225,3.922739482,338957,3.879065484,4.869137027,6.269697936,-1.909978888,-0.759673696,-1.150305191
çÏãq,128226,3.98118156,333820,3.878403695,4.985038399,6.266718018,-1.147652885,-0.769013613,-0.378639272
í¡ü∑,107048,3.969614474,333820,3.878403695,4.961618915,6.266718018,-1.301691458,-0.769013613,-0.532677845
è„êw,69134,3.939473702,333570,3.878371164,4.901732431,6.266571678,-1.695586912,-0.769472286,-0.926114626
è„és,42968,3.902966867,332398,3.878218255,4.831173425,6.26588398,-2.159679478,-0.771627728,-1.388051749
ëÊå‹ë„,69847,3.940217143,331621,3.87811651,4.903190918,6.265426547,-1.685993905,-0.773061453,-0.912932452
?,169982,3.998289846,331459,3.878095259,5.020162717,6.265331023,-0.91662731,-0.773360854,-0.143266456
óRé°ì¸,47686,3.911317194,328662,3.877726302,4.84713603,6.263673396,-2.054687544,-0.778556331,-1.276131212
éÿËA,176920,4.000627044,328244,3.877670826,5.025008421,6.263424303,-0.884755328,-0.779337058,-0.105418271
é∏éñ,38075,3.893016546,327423,3.87756161,4.812281264,6.262934014,-2.283940179,-0.780873764,-1.503066415
ÈgàÚå™,110394,3.971621604,327354,3.877552415,4.965664467,6.262892745,-1.275082372,-0.781003113,-0.494079259
„‡ñæ,169207,3.998021467,326067,3.877380473,5.019607037,6.262121185,-0.920282224,-0.783421403,-0.136860821
âpö†êl,120653,3.977335601,324617,3.877185738,4.977223179,6.261247778,-1.199056467,-0.78615891,-0.412897557
úAèB,180746,4.001867994,321373,3.876746114,5.027586059,6.259277712,-0.867801259,-0.792333662,-0.075467597
?ëﬁ,153626,3.992279991,314612,3.875811827,5.007755669,6.255098681,-0.998233035,-0.805431941,-0.192801095
?,101288,3.965970876,314338,3.875773437,4.954294011,6.254927188,-1.349870049,-0.805969449,-0.5439006
éOéü,148509,3.990235494,311104,3.875317145,5.003552058,6.252890232,-1.02588173,-0.812353852,-0.213527877
ï‘âÒ,47686,3.911317194,307586,3.87481402,4.84713603,6.250647085,-2.054687544,-0.819384516,-1.235303028
éËè„,95513,3.962051294,304412,3.874353898,4.946441389,6.248598296,-1.401519631,-0.825806009,-0.575713622
ëÂé`,181155,4.00199873,304112,3.874310099,5.027857811,6.248403403,-0.866013847,-0.82641686,-0.039596986
û‹à–,47686,3.911317194,301264,3.873891598,4.84713603,6.24654234,-2.054687544,-0.832249964,-1.222437579
?èd,43863,3.904635515,297364,3.873310441,4.834355225,6.243961373,-2.138751606,-0.840339454,-1.298412151
î¸íÜËê,144693,3.988653305,296660,3.873204522,5.000304863,6.243491406,-1.047239731,-0.841812464,-0.205427267
ín?,99305,3.964656807,296660,3.873204522,4.951658253,6.243491406,-1.367206394,-0.841812464,-0.52539393
éÌë∞,105845,3.968873816,291349,3.872395234,4.960127947,6.239904896,-1.311498102,-0.853053614,-0.458444488
èZâÆ,37300,3.891295648,291349,3.872395234,4.809027774,6.239904896,-2.305339582,-0.853053614,-1.452285968
ésèW,53572,3.920406874,291024,3.872345114,4.864628157,6.239683033,-1.939635388,-0.853748996,-1.085886392
ï™é°,105845,3.968873816,290996,3.872340793,4.960127947,6.239663905,-1.311498102,-0.853808947,-0.457689155
è≠?,138840,3.986123589,290804,3.872311147,4.995123576,6.23953269,-1.081318965,-0.854220214,-0.227098751
à·îΩ,75182,3.945497973,289438,3.872099525,4.913577122,6.238596315,-1.617680017,-0.857155079,-0.760524938
äƒçñ,157651,3.993829946,287856,3.871852878,5.010948233,6.237505624,-0.977234368,-0.860573618,-0.11666075
·¢íB,55225,3.922739482,287180,3.871746968,4.869137027,6.237037499,-1.909978888,-0.862040855,-1.047938033
ä“î\,51453,3.917283194,284961,3.871397118,4.858603062,6.235492074,-1.979264651,-0.866884659,-1.112379992
ãNêg,103572,3.967445575,284346,3.871299555,4.957255722,6.235061353,-1.330389779,-0.868234665,-0.462155115
??,33453,3.882046582,283284,3.871130459,4.791610164,6.234315089,-2.419901613,-0.870573668,-1.549327945
ùzãÛ,74710,3.945049697,279762,3.870563966,4.912693664,6.231817408,-1.623490847,-0.878402115,-0.745088732
í¨,166770,3.997167549,279293,3.87048786,5.017840011,6.231482134,-0.931904602,-0.879452959,-0.052451642
êºñÂ,83385,3.952774489,279293,3.87048786,4.927965139,6.231482134,-1.523044734,-0.879452959,-0.643591775
â†äp,83275,3.952682845,277608,3.870213108,4.927783368,6.230272316,-1.524240308,-0.883244876,-0.640995432
ìùé°,153626,3.992279991,277088,3.870127898,5.007755669,6.229897286,-0.998233035,-0.884420328,-0.113812707
ìÔñØ,153626,3.992279991,276550,3.870039528,5.007755669,6.229508437,-0.998233035,-0.885639092,-0.112593944
éT?,158678,3.994217609,276426,3.87001913,5.011747514,6.229418693,-0.9719772,-0.885920376,-0.086056824
ï™?,123217,3.978670352,275890,3.869930827,4.979932218,6.229030243,-1.181238119,-0.887137889,-0.29410023
è\äÙ‰›,47326,3.910716688,275695,3.869898648,4.845984726,6.228888711,-2.062260098,-0.88758149,-1.174678608
îö?,91559,3.959194733,274416,3.869686884,4.940735888,6.2279576,-1.439046811,-0.890499861,-0.54854695
ïΩçt,120344,3.97717238,272150,3.869308664,4.976892137,6.226295866,-1.201233851,-0.89570821,-0.305525641
àÍ?,97283,3.963283085,271023,3.869119091,4.948906201,6.225463575,-1.385307653,-0.898316847,-0.486990807
åiÍy,87754,3.956298122,267429,3.868507917,4.93496519,6.222783086,-1.477002819,-0.906718267,-0.570284552
??,73530,3.943913529,265786,3.868225097,4.910456019,6.221544127,-1.63820866,-0.910601521,-0.727607139
??,73530,3.943913529,265786,3.868225097,4.910456019,6.221544127,-1.63820866,-0.910601521,-0.727607139
·¢ñæ,111780,3.972431114,265746,3.868218185,4.967298243,6.221513855,-1.26433642,-0.910696399,-0.353640022
